s680,s720,s760,s800,l680,l720,l760,l800,Normalized_O2_HHb,Heart_Rate
1796550.0,3335289.0,2933632.0,4147076.0,137707.0,275011.0,217326.0,298199.0,0.6260162591934204,0.0
1790358.0,3323755.0,2920845.0,4124342.0,137519.0,273561.0,215275.0,293998.0,0.6260162591934204,0.0
1788220.0,3320459.0,2917977.0,4120940.0,136919.0,272269.0,215294.0,293654.0,0.6260162591934204,0.0
1789561.0,3320110.0,2917874.0,4120318.0,136582.0,273276.0,214830.0,293149.0,0.6260162591934204,0.0
1792853.0,3327946.0,2926169.0,4132853.0,137573.0,274260.0,217415.0,295515.0,0.6794425249099731,0.0
1795672.0,3333294.0,2932097.0,4142792.0,137392.0,274969.0,218374.0,297926.0,0.6260162591934204,0.0
1792433.0,3323809.0,2921594.0,4125558.0,137196.0,272649.0,216339.0,294937.0,0.6260162591934204,0.0
1791238.0,3325303.0,2922058.0,4126679.0,135609.0,272208.0,215544.0,293869.0,0.6260162591934204,0.0
1792669.0,3326523.0,2923180.0,4128272.0,136924.0,271938.0,215126.0,293038.0,0.6794425249099731,0.0
1789942.0,3320972.0,2918128.0,4118799.0,136348.0,271503.0,213485.0,291247.0,0.6260162591934204,0.0
1793874.0,3330329.0,2929467.0,4136348.0,137773.0,272795.0,217124.0,294215.0,0.7410881519317627,0.0
1797736.0,3334895.0,2933230.0,4145232.0,138718.0,273140.0,216762.0,296022.0,0.6794425249099731,0.0
1803823.0,3346437.0,2945076.0,4166056.0,139735.0,277706.0,219249.0,299469.0,0.6260162591934204,0.0
1804104.0,3345899.0,2944844.0,4164948.0,140404.0,276187.0,218211.0,298085.0,0.6794425249099731,0.0
1804104.0,3345899.0,2944844.0,4164948.0,140404.0,276187.0,218211.0,298085.0,0.6794425249099731,0.0
1801036.0,3339948.0,2938708.0,4155802.0,139543.0,274510.0,217195.0,297551.0,0.6794425249099731,0.0
1798515.0,3335766.0,2933856.0,4148379.0,138017.0,276083.0,218264.0,295945.0,0.6260162591934204,0.0
1791641.0,3324815.0,2921024.0,4123011.0,139125.0,272445.0,215845.0,294312.0,0.7410881519317627,0.0
1702956.0,3157764.0,2776314.0,3920575.0,131279.0,259364.0,205291.0,280335.0,0.6794425249099731,0.0
1791165.0,3322998.0,2919829.0,4122757.0,138072.0,273204.0,215684.0,293979.0,0.6794425249099731,0.0
1793934.0,3326985.0,2924802.0,4129608.0,138498.0,274165.0,217215.0,295296.0,0.6794425249099731,0.0
1797707.0,3336891.0,2935153.0,4148321.0,138535.0,276003.0,218713.0,297059.0,0.6794425249099731,0.0
1797021.0,3334422.0,2934596.0,4147414.0,138415.0,275415.0,218185.0,297043.0,0.6794425249099731,0.0
1798054.0,3335499.0,2934595.0,4144131.0,138497.0,275384.0,218712.0,296677.0,0.6794425249099731,0.0
1797822.0,3336502.0,2935072.0,4147455.0,139301.0,276351.0,217666.0,297088.0,0.6794425249099731,0.0
1797004.0,3333557.0,2933309.0,4145558.0,139348.0,275249.0,217625.0,296102.0,0.6794425249099731,0.0
1796132.0,3332288.0,2930601.0,4140058.0,137828.0,275063.0,216868.0,295727.0,0.6260162591934204,0.0
1800134.0,3340224.0,2939742.0,4155998.0,139070.0,276088.0,218579.0,298506.0,0.6260162591934204,0.0
1804382.0,3349811.0,2950154.0,4173046.0,139540.0,278499.0,220588.0,300363.0,0.6260162591934204,0.0
1810382.0,3359836.0,2961173.0,4192060.0,140603.0,280665.0,222573.0,302788.0,0.6794425249099731,0.0
1813748.0,3364259.0,2965549.0,4199603.0,141275.0,281687.0,224449.0,305130.0,0.6794425249099731,0.0
1813298.0,3363800.0,2963980.0,4196379.0,141253.0,281183.0,223080.0,304371.0,0.6260162591934204,0.0
1814043.0,3362483.0,2961772.0,4195017.0,142273.0,281905.0,222952.0,305629.0,0.6260162591934204,0.0
1810405.0,3357148.0,2956574.0,4181728.0,140830.0,280240.0,221797.0,301806.0,0.6794425249099731,0.0
1801852.0,3343278.0,2940288.0,4156636.0,139616.0,277159.0,219278.0,298614.0,0.6794425249099731,0.0
1796500.0,3332867.0,2928819.0,4133285.0,138606.0,276560.0,217907.0,295057.0,0.6794425249099731,0.0
1803253.0,3344373.0,2943008.0,4159494.0,140668.0,278370.0,219619.0,299757.0,0.6794425249099731,0.0
1803035.0,3344656.0,2942768.0,4159240.0,140421.0,278826.0,219802.0,300046.0,0.6260162591934204,0.0
1787963.0,3326084.0,2927305.0,4143641.0,135522.0,271906.0,215036.0,297435.0,0.5792682766914368,0.0
1785824.0,3322774.0,2925603.0,4140250.0,134544.0,271574.0,216355.0,297561.0,0.5792682766914368,0.0
1785256.0,3321177.0,2923469.0,4134509.0,135947.0,270872.0,214373.0,296315.0,0.6260162591934204,0.0
1789332.0,3330121.0,2932306.0,4151260.0,136187.0,271695.0,217748.0,300241.0,0.6260162591934204,0.0
1785946.0,3323155.0,2924714.0,4140284.0,133945.0,271428.0,216682.0,298178.0,0.5792682766914368,0.0
1788430.0,3325370.0,2927785.0,4143183.0,135622.0,271414.0,215970.0,297311.0,0.6260162591934204,0.0
1787974.0,3326251.0,2929425.0,4148295.0,136058.0,270754.0,216162.0,298882.0,0.6260162591934204,0.0
1783193.0,3317317.0,2920244.0,4131197.0,134697.0,270381.0,214718.0,295754.0,0.6260162591934204,0.0
1783137.0,3318862.0,2921559.0,4132718.0,134745.0,270970.0,214296.0,296055.0,0.5792682766914368,0.0
1780754.0,3314007.0,2917645.0,4129432.0,134373.0,268749.0,215687.0,295344.0,0.6260162591934204,0.0
1774979.0,3301784.0,2903403.0,4103029.0,131933.0,266314.0,211532.0,291618.0,0.5792682766914368,0.0
1774344.0,3302297.0,2903978.0,4104276.0,134056.0,266769.0,212545.0,292721.0,0.6260162591934204,0.0
1773272.0,3300956.0,2901528.0,4100497.0,132206.0,265522.0,210794.0,291095.0,0.5792682766914368,0.0
1776996.0,3308340.0,2910487.0,4116574.0,132097.0,267092.0,212095.0,292371.0,0.5792682766914368,0.0
1775508.0,3303918.0,2905522.0,4106940.0,132881.0,265795.0,211255.0,291833.0,0.6260162591934204,0.0
1772842.0,3299331.0,2901166.0,4100639.0,131880.0,265281.0,210871.0,290940.0,0.5792682766914368,0.0
1784851.0,3322679.0,2925298.0,4142375.0,132967.0,269816.0,213809.0,296192.0,0.5380200743675232,0.0
1791704.0,3334506.0,2939087.0,4167694.0,135547.0,272833.0,217410.0,301403.0,0.5792682766914368,0.0
1789230.0,3331439.0,2935782.0,4161963.0,134987.0,271869.0,217096.0,301604.0,0.5380200743675232,0.0
1788210.0,3329244.0,2934232.0,4157936.0,135286.0,270848.0,216837.0,300157.0,0.6260162591934204,0.0
1788210.0,3329244.0,2934232.0,4157936.0,135286.0,270848.0,216837.0,300157.0,0.6260162591934204,0.0
1790101.0,3332674.0,2937944.0,4163740.0,135616.0,272196.0,216305.0,300728.0,0.5792682766914368,0.0
1794436.0,3340357.0,2948562.0,4182214.0,135903.0,273613.0,218958.0,304165.0,0.5792682766914368,0.0
1796636.0,3343814.0,2950090.0,4189150.0,136545.0,275099.0,220171.0,305967.0,0.5380200743675232,0.0
1792778.0,3337578.0,2943901.0,4175270.0,136737.0,273548.0,218428.0,304384.0,0.5792682766914368,0.0
1795677.0,3341262.0,2947351.0,4183986.0,136446.0,273280.0,218334.0,304340.0,0.5792682766914368,0.0
1798588.0,3346693.0,2952820.0,4193173.0,137175.0,275157.0,220880.0,306329.0,0.6260162591934204,0.0
1794032.0,3338469.0,2943483.0,4177774.0,136415.0,273936.0,218790.0,304533.0,0.5792682766914368,0.0
1793943.0,3338690.0,2944635.0,4178494.0,134774.0,272408.0,217231.0,304623.0,0.4685494303703308,0.0
1706087.0,3175771.0,2801655.0,3977429.0,128918.0,259988.0,208926.0,290031.0,0.5380200743675232,0.0
1792433.0,3337090.0,2941977.0,4175372.0,135268.0,271730.0,217612.0,302162.0,0.5792682766914368,0.0
1794629.0,3340843.0,2947133.0,4182909.0,135068.0,272948.0,218406.0,303674.0,0.5380200743675232,0.0
1797374.0,3344717.0,2953696.0,4194337.0,135315.0,273590.0,219223.0,303915.0,0.5380200743675232,0.0
1797089.0,3343291.0,2951880.0,4189351.0,135350.0,273063.0,218175.0,303411.0,0.5380200743675232,0.0
1799018.0,3348308.0,2957350.0,4201737.0,134344.0,272781.0,219536.0,305798.0,0.501354992389679,0.0
1794576.0,3340811.0,2948152.0,4187404.0,134706.0,273396.0,217276.0,304019.0,0.4685494303703308,0.0
1793859.0,3339768.0,2944967.0,4181408.0,135353.0,272904.0,217963.0,303786.0,0.5380200743675232,0.0
1790068.0,3333947.0,2938919.0,4170891.0,134955.0,271297.0,216485.0,301213.0,0.5792682766914368,0.0
1787207.0,3328258.0,2932579.0,4160284.0,134364.0,271159.0,216591.0,301563.0,0.501354992389679,0.0
1791647.0,3334041.0,2939942.0,4172980.0,134556.0,272472.0,217295.0,303275.0,0.501354992389679,0.0
1787819.0,3328893.0,2934139.0,4162615.0,134168.0,271051.0,217659.0,302703.0,0.5380200743675232,0.0
1783756.0,3319735.0,2923195.0,4142466.0,133948.0,270479.0,216075.0,300544.0,0.501354992389679,0.0
1785700.0,3323359.0,2930143.0,4155208.0,134891.0,270149.0,217471.0,301494.0,0.6260162591934204,0.0
1780794.0,3315000.0,2919606.0,4135837.0,133550.0,269512.0,215182.0,298761.0,0.5380200743675232,0.0
1780179.0,3314779.0,2918851.0,4135661.0,134509.0,269518.0,214749.0,297498.0,0.6260162591934204,0.0
1784920.0,3321175.0,2926222.0,4147903.0,133534.0,269708.0,215285.0,299476.0,0.501354992389679,0.0
1784920.0,3321175.0,2926222.0,4147903.0,133534.0,269708.0,215285.0,299476.0,0.501354992389679,0.0
1784041.0,3322541.0,2927351.0,4149830.0,133508.0,269402.0,216375.0,299826.0,0.5380200743675232,0.0
1784773.0,3319485.0,2924598.0,4146457.0,134551.0,269309.0,215540.0,299803.0,0.5792682766914368,0.0
1780409.0,3313190.0,2916457.0,4131231.0,133117.0,269552.0,213215.0,297591.0,0.4685494303703308,0.0
1782360.0,3318195.0,2924947.0,4143385.0,134087.0,269914.0,215322.0,298594.0,0.5792682766914368,0.0
1778202.0,3310199.0,2914627.0,4127627.0,133715.0,267811.0,213899.0,296946.0,0.5792682766914368,0.0
1779061.0,3311655.0,2915884.0,4127656.0,132903.0,268432.0,214476.0,297148.0,0.5380200743675232,0.0
1783539.0,3319332.0,2924011.0,4142521.0,132975.0,269102.0,215636.0,299492.0,0.501354992389679,0.0
1778465.0,3310241.0,2913409.0,4124160.0,133418.0,268821.0,214487.0,298519.0,0.501354992389679,0.0
1779377.0,3312663.0,2913883.0,4126429.0,133233.0,268895.0,214317.0,297294.0,0.5380200743675232,0.0
1778806.0,3312065.0,2913414.0,4124965.0,133566.0,268429.0,214905.0,297127.0,0.5792682766914368,0.0
1774453.0,3301284.0,2902798.0,4101979.0,132736.0,267477.0,212696.0,292488.0,0.5792682766914368,0.0
1775928.0,3305961.0,2907598.0,4112080.0,132348.0,268119.0,213546.0,296022.0,0.501354992389679,0.0
1777021.0,3304696.0,2905867.0,4111408.0,133325.0,267387.0,212509.0,293627.0,0.5792682766914368,0.0
1774416.0,3302336.0,2904011.0,4105559.0,132554.0,266440.0,212630.0,295182.0,0.5380200743675232,0.0
1775664.0,3304287.0,2906101.0,4108668.0,132704.0,267601.0,213603.0,294242.0,0.5792682766914368,0.0
1687457.0,3139026.0,2759132.0,3901055.0,126081.0,254133.0,201699.0,278340.0,0.5792682766914368,0.0
1780924.0,3311876.0,2915236.0,4124600.0,133441.0,267904.0,213575.0,295448.0,0.5792682766914368,0.0
1777110.0,3307302.0,2909682.0,4116054.0,132607.0,266154.0,212760.0,293208.0,0.6260162591934204,0.0
1774884.0,3302411.0,2903231.0,4105419.0,132005.0,266644.0,212001.0,293102.0,0.5380200743675232,0.0
1777615.0,3306345.0,2909789.0,4115985.0,132424.0,266505.0,212482.0,293988.0,0.5792682766914368,0.0
1778765.0,3309877.0,2911972.0,4120391.0,133751.0,268079.0,213067.0,293884.0,0.6260162591934204,0.0
1776167.0,3305840.0,2909803.0,4116761.0,133487.0,267985.0,212874.0,294033.0,0.5792682766914368,0.0
1779957.0,3313516.0,2918787.0,4134003.0,132887.0,268068.0,214510.0,295228.0,0.6260162591934204,0.0
1777506.0,3308644.0,2912602.0,4123676.0,133104.0,268530.0,212628.0,295602.0,0.501354992389679,0.0
1777506.0,3308644.0,2912602.0,4123676.0,133104.0,268530.0,212628.0,295602.0,0.501354992389679,0.0
1781474.0,3316480.0,2918549.0,4135547.0,134409.0,268428.0,212992.0,295593.0,0.6260162591934204,0.0
1790520.0,3333486.0,2940108.0,4169898.0,135040.0,270296.0,217664.0,300018.0,0.6260162591934204,0.0
1795461.0,3341794.0,2949280.0,4187782.0,135631.0,272676.0,218202.0,302871.0,0.5792682766914368,0.0
1788303.0,3328944.0,2935784.0,4163810.0,134175.0,271333.0,217207.0,301166.0,0.5380200743675232,0.0
1787506.0,3327933.0,2933720.0,4159238.0,134944.0,271235.0,216160.0,300348.0,0.5792682766914368,0.0
1789102.0,3330971.0,2937287.0,4166833.0,134171.0,270626.0,217456.0,300459.0,0.5792682766914368,0.0
1761061.0,3276919.0,2881157.0,4071538.0,131143.0,263488.0,210555.0,290088.0,0.6260162591934204,0.0
1755854.0,3267531.0,2869677.0,4052883.0,130264.0,262116.0,207933.0,287875.0,0.5380200743675232,0.0
1759381.0,3273814.0,2877139.0,4064560.0,130818.0,261810.0,208391.0,289575.0,0.5792682766914368,0.0
1764616.0,3283617.0,2887173.0,4082247.0,131042.0,263532.0,210465.0,291562.0,0.5792682766914368,0.0
1764448.0,3284027.0,2884957.0,4073787.0,131124.0,264604.0,210379.0,289789.0,0.5792682766914368,0.0
1772268.0,3298848.0,2900133.0,4098347.0,132311.0,266392.0,211513.0,290965.0,0.6260162591934204,0.0
1772268.0,3298848.0,2900133.0,4098347.0,132311.0,266392.0,211513.0,290965.0,0.6260162591934204,0.0
1775388.0,3302915.0,2903623.0,4103145.0,132197.0,265968.0,211079.0,291911.0,0.5792682766914368,0.0
1776867.0,3306033.0,2906565.0,4106233.0,131629.0,265750.0,211360.0,291185.0,0.5792682766914368,0.0
1777125.0,3308653.0,2909096.0,4107811.0,131564.0,266645.0,211584.0,290662.0,0.5792682766914368,0.0
1772764.0,3297536.0,2897857.0,4087842.0,131038.0,264388.0,210852.0,288462.0,0.6260162591934204,0.0
1772079.0,3296030.0,2895087.0,4084825.0,132461.0,264853.0,209704.0,288666.0,0.6260162591934204,0.0
1775434.0,3302289.0,2902559.0,4099882.0,132613.0,266551.0,211953.0,291910.0,0.5792682766914368,0.0
1770430.0,3294646.0,2894362.0,4084394.0,131028.0,263804.0,209383.0,288741.0,0.5792682766914368,0.0
1770360.0,3294277.0,2893255.0,4080134.0,130675.0,263894.0,209605.0,288187.0,0.5792682766914368,0.0
1687600.0,3140895.0,2760950.0,3899672.0,124518.0,251093.0,200217.0,276523.0,0.5380200743675232,0.0
1774458.0,3300354.0,2900453.0,4093541.0,131180.0,263502.0,209860.0,291049.0,0.5380200743675232,0.0
1774433.0,3300808.0,2899887.0,4090423.0,131452.0,263317.0,210005.0,288850.0,0.6260162591934204,0.0
1780971.0,3313354.0,2911990.0,4111322.0,132750.0,264237.0,210510.0,291176.0,0.6260162591934204,0.0
1781650.0,3316098.0,2915741.0,4118465.0,131653.0,265963.0,211667.0,292163.0,0.5380200743675232,0.0
1784693.0,3319642.0,2918334.0,4121693.0,132408.0,266926.0,212165.0,292222.0,0.5792682766914368,0.0
1788521.0,3325999.0,2928595.0,4139269.0,133127.0,267579.0,213570.0,295823.0,0.5792682766914368,0.0
1786782.0,3323459.0,2925403.0,4137170.0,133268.0,268448.0,214382.0,295631.0,0.5792682766914368,0.0
1786782.0,3323459.0,2925403.0,4137170.0,133268.0,268448.0,214382.0,295631.0,0.5792682766914368,0.0
1782592.0,3316033.0,2916916.0,4121788.0,132979.0,267028.0,213141.0,294076.0,0.5792682766914368,0.0
1778162.0,3307341.0,2908137.0,4109190.0,131950.0,265276.0,210712.0,291871.0,0.5380200743675232,0.0
1774090.0,3299731.0,2899280.0,4094600.0,131383.0,265152.0,209824.0,289812.0,0.5380200743675232,0.0
1769933.0,3294124.0,2895528.0,4087645.0,131228.0,264149.0,210162.0,288209.0,0.6260162591934204,0.0
1773177.0,3298322.0,2898438.0,4091243.0,131990.0,265254.0,210300.0,290091.0,0.5792682766914368,0.0
1782173.0,3315053.0,2918291.0,4126467.0,133046.0,268333.0,212697.0,294194.0,0.5380200743675232,0.0
1788803.0,3329166.0,2932890.0,4151766.0,133921.0,270359.0,215891.0,297078.0,0.5792682766914368,0.0
1788803.0,3329166.0,2932890.0,4151766.0,133921.0,270359.0,215891.0,297078.0,0.5792682766914368,0.0
1790924.0,3330376.0,2935172.0,4156977.0,134393.0,269555.0,216021.0,298630.0,0.6260162591934204,0.0
1789425.0,3326871.0,2931469.0,4151161.0,134182.0,271416.0,215370.0,297984.0,0.5380200743675232,0.0
1788531.0,3324884.0,2927861.0,4146164.0,134437.0,270128.0,215438.0,296442.0,0.6260162591934204,0.0
1790386.0,3327961.0,2933254.0,4154126.0,135045.0,271733.0,216016.0,298781.0,0.5792682766914368,0.0
1786220.0,3319754.0,2923493.0,4135877.0,134220.0,269445.0,216221.0,296349.0,0.6260162591934204,0.0
1787759.0,3322020.0,2925560.0,4138818.0,135018.0,270619.0,215972.0,297429.0,0.6260162591934204,0.0
1783779.0,3316872.0,2918843.0,4128725.0,133381.0,268306.0,214547.0,296561.0,0.5792682766914368,0.0
1779480.0,3308960.0,2909973.0,4112327.0,133375.0,267881.0,213236.0,294488.0,0.5792682766914368,0.0
1782211.0,3311849.0,2913540.0,4119162.0,134101.0,268046.0,213286.0,293879.0,0.6260162591934204,0.0
1777877.0,3304087.0,2905929.0,4103294.0,132723.0,265820.0,210753.0,291943.0,0.5792682766914368,0.0
1780360.0,3308331.0,2910535.0,4113034.0,133054.0,266686.0,212422.0,292466.0,0.6260162591934204,0.0
1775911.0,3299679.0,2899801.0,4093901.0,133119.0,264838.0,208941.0,288828.0,0.6260162591934204,0.0
1778306.0,3305826.0,2907447.0,4104461.0,133338.0,266609.0,211368.0,290420.0,0.6260162591934204,0.0
1776382.0,3303574.0,2904145.0,4099479.0,131244.0,265292.0,210339.0,288735.0,0.5792682766914368,0.0
1783077.0,3314493.0,2916662.0,4122731.0,133168.0,267681.0,212572.0,291510.0,0.6260162591934204,0.0
1787344.0,3322520.0,2925469.0,4134769.0,134006.0,269228.0,213298.0,293825.0,0.5792682766914368,0.0
1786830.0,3319418.0,2921023.0,4125685.0,134544.0,268133.0,212161.0,291410.0,0.6260162591934204,0.0
1791037.0,3328470.0,2928815.0,4137693.0,133441.0,268109.0,213889.0,292477.0,0.6260162591934204,0.0
1794148.0,3331054.0,2930075.0,4142584.0,134553.0,269053.0,213143.0,293600.0,0.6260162591934204,0.0
1801175.0,3345469.0,2946913.0,4169292.0,135584.0,271963.0,215469.0,297381.0,0.5792682766914368,0.0
1804553.0,3348997.0,2947228.0,4163022.0,137315.0,273083.0,216044.0,297869.0,0.6260162591934204,0.0
1798950.0,3338662.0,2936261.0,4142562.0,136161.0,271473.0,214593.0,294413.0,0.6260162591934204,0.0
1796468.0,3334951.0,2930468.0,4130595.0,134934.0,269498.0,213917.0,293536.0,0.6260162591934204,0.0
1798459.0,3337374.0,2933059.0,4136708.0,135882.0,271482.0,215532.0,294619.0,0.6260162591934204,0.0
1795097.0,3333134.0,2928967.0,4126999.0,134631.0,269866.0,213569.0,291971.0,0.6260162591934204,0.0
1795097.0,3333134.0,2928967.0,4126999.0,134631.0,269866.0,213569.0,291971.0,0.6260162591934204,0.0
1801273.0,3342500.0,2938279.0,4147603.0,137167.0,272442.0,215821.0,295721.0,0.6260162591934204,0.0
1798349.0,3337620.0,2934014.0,4141312.0,136867.0,271689.0,214916.0,295608.0,0.6260162591934204,0.0
1708088.0,3170274.0,2789492.0,3939143.0,129965.0,257406.0,205472.0,281999.0,0.6260162591934204,0.0
1794672.0,3329452.0,2927750.0,4131599.0,135768.0,271339.0,213983.0,294610.0,0.6260162591934204,0.0
1794406.0,3330474.0,2928802.0,4134877.0,135076.0,271376.0,215167.0,295788.0,0.5792682766914368,0.0
1787497.0,3318321.0,2918288.0,4120666.0,135050.0,270284.0,214437.0,295552.0,0.6260162591934204,0.0
1700105.0,3155100.0,2775174.0,3920857.0,128304.0,257955.0,205441.0,283540.0,0.5380200743675232,0.0
1779489.0,3303023.0,2900852.0,4090466.0,134919.0,269713.0,213270.0,294380.0,0.5792682766914368,0.0
1771258.0,3288411.0,2884263.0,4060970.0,133082.0,268919.0,212432.0,290872.0,0.5792682766914368,0.0
1776362.0,3299193.0,2896126.0,4081665.0,134879.0,269824.0,213406.0,293386.0,0.6260162591934204,0.0
1780512.0,3305962.0,2905224.0,4093658.0,135009.0,268455.0,212728.0,292261.0,0.6260162591934204,0.0
1787018.0,3315990.0,2914146.0,4107036.0,134974.0,269504.0,213778.0,292532.0,0.6260162591934204,0.0
1798312.0,3339693.0,2942236.0,4156446.0,135451.0,271743.0,216766.0,296988.0,0.6260162591934204,0.0
1797071.0,3335931.0,2934771.0,4139884.0,135878.0,270989.0,214795.0,295913.0,0.6260162591934204,0.0
1799367.0,3340811.0,2938691.0,4148405.0,136834.0,271012.0,215422.0,296343.0,0.6260162591934204,0.0
1799039.0,3341331.0,2938365.0,4146840.0,135937.0,272335.0,214950.0,294414.0,0.6260162591934204,0.0
1795934.0,3332952.0,2929066.0,4128652.0,135745.0,270042.0,213433.0,292575.0,0.6260162591934204,0.0
1794750.0,3332533.0,2929318.0,4128029.0,135595.0,270641.0,214738.0,293217.0,0.6260162591934204,0.0
1794294.0,3326381.0,2917876.0,4103968.0,136809.0,271663.0,214112.0,289066.0,0.6794425249099731,0.0
1791886.0,3322039.0,2912230.0,4094793.0,136815.0,271941.0,214321.0,288859.0,0.6794425249099731,0.0
1784743.0,3310020.0,2899622.0,4070277.0,135888.0,269392.0,211625.0,285661.0,0.6794425249099731,0.0
1785636.0,3311906.0,2903071.0,4079658.0,137056.0,270728.0,212014.0,286733.0,0.6794425249099731,0.0
1701394.0,3155018.0,2766840.0,3890528.0,131098.0,258538.0,204122.0,273907.0,0.7410881519317627,0.0
1790603.0,3317334.0,2907488.0,4084949.0,137958.0,271259.0,212469.0,285369.0,0.7410881519317627,0.0
1794194.0,3324669.0,2916177.0,4101847.0,137169.0,273916.0,214930.0,288987.0,0.6794425249099731,0.0
1793914.0,3324966.0,2917308.0,4101095.0,138866.0,273730.0,213663.0,288833.0,0.7410881519317627,0.0
1792721.0,3320704.0,2912371.0,4091977.0,137935.0,272323.0,213876.0,287249.0,0.7410881519317627,0.0
1793608.0,3324499.0,2916130.0,4100863.0,137667.0,272067.0,214079.0,287560.0,0.7410881519317627,0.0
1795147.0,3326492.0,2917438.0,4103080.0,138255.0,273551.0,213838.0,288662.0,0.6794425249099731,0.0
1797970.0,3329002.0,2920264.0,4105771.0,138646.0,275051.0,215407.0,288135.0,0.7410881519317627,0.0
1799496.0,3332135.0,2923663.0,4114745.0,138508.0,274871.0,215522.0,289795.0,0.7410881519317627,0.0
1795317.0,3326867.0,2916110.0,4101496.0,137936.0,274080.0,214154.0,288420.0,0.6794425249099731,0.0
1793227.0,3321135.0,2912197.0,4091898.0,138658.0,272928.0,214012.0,288686.0,0.7410881519317627,0.0
1790946.0,3319686.0,2909895.0,4087848.0,138598.0,273346.0,214370.0,286614.0,0.8130081295967102,0.0
1787575.0,3310453.0,2901671.0,4077783.0,136982.0,271115.0,211876.0,285253.0,0.7410881519317627,0.0
1784638.0,3305056.0,2896927.0,4069535.0,137207.0,270271.0,211431.0,284309.0,0.7410881519317627,0.0
1794569.0,3322577.0,2914394.0,4097980.0,138806.0,275403.0,215291.0,289142.0,0.7410881519317627,0.0
1797010.0,3327060.0,2919265.0,4105038.0,138742.0,274382.0,215624.0,289557.0,0.7410881519317627,0.0
1798916.0,3329873.0,2920923.0,4108072.0,139338.0,274079.0,214481.0,287915.0,0.7410881519317627,0.0
1805487.0,3341658.0,2934278.0,4130459.0,140466.0,275789.0,218109.0,291197.0,0.8130081295967102,0.0
1804739.0,3340736.0,2934325.0,4130584.0,140708.0,274969.0,217078.0,290834.0,0.8130081295967102,0.0
1809078.0,3346234.0,2939216.0,4138826.0,139591.0,275041.0,215736.0,291467.0,0.7410881519317627,0.0
1811657.0,3353757.0,2947630.0,4151967.0,141171.0,277658.0,217878.0,293114.0,0.7410881519317627,0.0
1811657.0,3353757.0,2947630.0,4151967.0,141171.0,277658.0,217878.0,293114.0,0.7410881519317627,0.0
1812751.0,3354939.0,2948001.0,4153156.0,141128.0,278459.0,219165.0,294037.0,0.7410881519317627,0.0
1808120.0,3344289.0,2935755.0,4134068.0,141501.0,278891.0,218934.0,293673.0,0.7410881519317627,0.0
1805803.0,3341158.0,2933980.0,4130435.0,141812.0,278759.0,218514.0,293266.0,0.8130081295967102,0.0
1802753.0,3334753.0,2927541.0,4118408.0,141052.0,277777.0,217581.0,291921.0,0.7410881519317627,0.0
1804214.0,3338096.0,2927691.0,4117426.0,142329.0,279436.0,218617.0,293635.0,0.8130081295967102,0.0
1807257.0,3342557.0,2932048.0,4125382.0,143065.0,280495.0,220067.0,294695.0,0.8130081295967102,0.0
1804448.0,3335123.0,2925051.0,4111608.0,143691.0,279864.0,219191.0,294451.0,0.8130081295967102,0.0
1803567.0,3338982.0,2927447.0,4112654.0,141969.0,279471.0,218873.0,293704.0,0.7410881519317627,0.0
1803419.0,3336925.0,2925890.0,4110021.0,143233.0,280180.0,218644.0,293972.0,0.8130081295967102,0.0
1800676.0,3329637.0,2917351.0,4094981.0,142331.0,278885.0,216894.0,290493.0,0.8130081295967102,0.0
1799102.0,3327911.0,2914023.0,4091976.0,141641.0,278063.0,216948.0,290280.0,0.8130081295967102,0.0
1803873.0,3336377.0,2925881.0,4110174.0,142028.0,279032.0,219148.0,291834.0,0.8130081295967102,0.0
1800915.0,3330794.0,2919366.0,4100645.0,141594.0,278643.0,216122.0,289192.0,0.8130081295967102,0.0
1799932.0,3326881.0,2914313.0,4091528.0,141457.0,277909.0,216405.0,287961.0,0.8130081295967102,0.0
1800186.0,3329915.0,2918668.0,4098408.0,141634.0,278806.0,218132.0,290408.0,0.8130081295967102,0.0
1799171.0,3325865.0,2913052.0,4090592.0,141593.0,276456.0,215891.0,287947.0,0.898004412651062,0.0
1794564.0,3319530.0,2906326.0,4079662.0,141499.0,274905.0,214384.0,285511.0,0.898004412651062,0.0
1797083.0,3322214.0,2908773.0,4081560.0,142763.0,275886.0,214797.0,286559.0,1.0,0.0
1709245.0,3161654.0,2769325.0,3886736.0,135282.0,263574.0,205531.0,273253.0,1.0,0.0
1799339.0,3328408.0,2914720.0,4088886.0,141905.0,277891.0,216467.0,287510.0,0.898004412651062,0.0
1799575.0,3325526.0,2912879.0,4085425.0,142061.0,277113.0,216159.0,285499.0,1.0,0.0
1801057.0,3329909.0,2915452.0,4093589.0,142556.0,278027.0,216087.0,287758.0,0.898004412651062,0.0
1799033.0,3325291.0,2911952.0,4084996.0,141341.0,276398.0,214719.0,286835.0,0.8130081295967102,0.0
1798857.0,3324487.0,2912464.0,4084407.0,141440.0,276997.0,215936.0,286087.0,0.898004412651062,0.0
1803468.0,3331091.0,2919001.0,4095867.0,142348.0,278406.0,217461.0,287233.0,0.898004412651062,0.0
1804225.0,3332057.0,2920150.0,4097282.0,142867.0,278653.0,217049.0,288532.0,0.898004412651062,0.0
1798790.0,3322541.0,2909396.0,4077034.0,141417.0,277004.0,215615.0,285276.0,0.898004412651062,0.0
