s680,s720,s760,s800,l680,l720,l760,l800,Normalized_O2_HHb,Heart_Rate
2378072.0,4327392.0,3714909.0,5249568.0,466872.0,855516.0,664784.0,939923.0,0.3333333432674408,64.0
2380695.0,4333247.0,3718971.0,5257820.0,467358.0,856905.0,664884.0,941339.0,0.3333333432674408,64.0
2377744.0,4329356.0,3716050.0,5252050.0,466961.0,855582.0,664825.0,940130.0,0.3333333432674408,64.0
2386948.0,4344569.0,3732595.0,5283160.0,470509.0,860803.0,670079.0,950299.0,0.3333333432674408,64.0
2380611.0,4332450.0,3719886.0,5261553.0,468812.0,856880.0,665890.0,942519.0,0.3333333432674408,65.0
2385287.0,4341002.0,3728683.0,5276001.0,470046.0,860172.0,668451.0,947004.0,0.3333333432674408,65.0
2379597.0,4333132.0,3719934.0,5261057.0,466719.0,857763.0,666435.0,942698.0,0.3333333432674408,64.0
2380153.0,4334310.0,3720898.0,5262360.0,466933.0,857816.0,666950.0,942348.0,0.3333333432674408,64.0
2379867.0,4333225.0,3720481.0,5261072.0,467874.0,858776.0,666954.0,944028.0,0.3333333432674408,64.0
2378423.0,4327886.0,3714147.0,5249788.0,468342.0,857554.0,665381.0,940097.0,0.3333333432674408,64.0
2379225.0,4332042.0,3717794.0,5258585.0,468089.0,857935.0,667147.0,943950.0,0.3333333432674408,64.0
2377070.0,4325326.0,3709804.0,5243468.0,468180.0,856540.0,665595.0,938363.0,0.3333333432674408,64.0
2379829.0,4331332.0,3717355.0,5256279.0,468457.0,857708.0,667038.0,942794.0,0.3333333432674408,63.0
2374923.0,4323483.0,3708338.0,5238060.0,466653.0,856706.0,663695.0,937643.0,0.3333333432674408,63.0
2380851.0,4334356.0,3719759.0,5257632.0,469620.0,859306.0,667509.0,943464.0,0.3333333432674408,63.0
2379153.0,4329075.0,3715181.0,5248116.0,469236.0,857614.0,665581.0,941212.0,0.3333333432674408,63.0
2384599.0,4338866.0,3724307.0,5266349.0,469971.0,860435.0,669542.0,947243.0,0.3333333432674408,63.0
2381883.0,4331378.0,3716431.0,5251190.0,470134.0,858690.0,667339.0,942821.0,0.3333333432674408,63.0
2387681.0,4344340.0,3731110.0,5277686.0,471711.0,863926.0,671597.0,950302.0,0.3333333432674408,62.0
2381274.0,4332648.0,3719128.0,5254279.0,470367.0,860231.0,667114.0,943230.0,0.3333333432674408,62.0
2390596.0,4346037.0,3733166.0,5279038.0,472871.0,863608.0,672174.0,950835.0,0.3333333432674408,62.0
2381431.0,4331372.0,3717009.0,5251282.0,469930.0,859393.0,667489.0,942815.0,0.3333333432674408,62.0
2389803.0,4344696.0,3731565.0,5276917.0,472559.0,863356.0,672169.0,949492.0,0.3333333432674408,62.0
2382280.0,4331506.0,3717395.0,5252022.0,470210.0,860064.0,668949.0,942923.0,0.3333333432674408,62.0
2389680.0,4345035.0,3733003.0,5278801.0,472282.0,864111.0,672290.0,951386.0,0.3333333432674408,62.0
2384109.0,4335125.0,3719775.0,5256859.0,470680.0,860398.0,667436.0,943874.0,0.3333333432674408,62.0
2382692.0,4332912.0,3718493.0,5251334.0,471651.0,859948.0,667854.0,943776.0,0.3333333432674408,62.0
2385250.0,4337036.0,3722553.0,5258421.0,472151.0,861373.0,669387.0,944718.0,0.3333333432674408,62.0
2389533.0,4344143.0,3729010.0,5270104.0,472526.0,862479.0,671804.0,947365.0,0.3333333432674408,62.0
2386900.0,4339281.0,3724263.0,5263336.0,471658.0,861665.0,670016.0,944801.0,0.3333333432674408,62.0
2389457.0,4343169.0,3727474.0,5267466.0,471886.0,862160.0,670169.0,945566.0,0.3333333432674408,62.0
2386370.0,4338498.0,3723511.0,5259900.0,472099.0,861504.0,669536.0,944805.0,0.3333333432674408,62.0
2387409.0,4340777.0,3724882.0,5263591.0,472006.0,861659.0,669153.0,944962.0,0.3333333432674408,62.0
2383584.0,4335393.0,3719999.0,5255018.0,471488.0,860720.0,668100.0,942750.0,0.3333333432674408,62.0
2385676.0,4337661.0,3723602.0,5260426.0,471857.0,859588.0,667868.0,942642.0,0.3333333432674408,62.0
2382871.0,4332545.0,3718484.0,5251709.0,471160.0,859910.0,667222.0,941578.0,0.3333333432674408,62.0
2381602.0,4329590.0,3714457.0,5246178.0,469846.0,857996.0,666403.0,940763.0,0.3333333432674408,62.0
2382783.0,4333951.0,3720628.0,5256506.0,469492.0,860523.0,667863.0,943699.0,0.3333333432674408,62.0
2379353.0,4325444.0,3710789.0,5239426.0,469448.0,858552.0,666011.0,939938.0,0.3333333432674408,62.0
2360435.0,4294617.0,3682211.0,5196505.0,463185.0,847215.0,657852.0,927283.0,0.3333333432674408,62.0
2364972.0,4303017.0,3685253.0,5196305.0,466685.0,853903.0,659735.0,930797.0,0.3333333432674408,62.0
2395525.0,4354453.0,3738442.0,5286934.0,476983.0,870369.0,676637.0,955220.0,0.3333333432674408,61.0
2404980.0,4372027.0,3755097.0,5314629.0,478980.0,877104.0,681898.0,964058.0,0.3333333432674408,61.0
2417218.0,4392841.0,3777799.0,5355457.0,483729.0,883087.0,689569.0,977454.0,0.3333333432674408,61.0
2414523.0,4385736.0,3771325.0,5343470.0,482712.0,882297.0,687273.0,974226.0,0.3333333432674408,61.0
2419318.0,4394943.0,3781671.0,5363066.0,485490.0,887106.0,690857.0,980901.0,0.3333333432674408,61.0
2407553.0,4375178.0,3759224.0,5322890.0,481476.0,879880.0,684222.0,969932.0,0.3333333432674408,61.0
2406632.0,4374085.0,3761402.0,5324904.0,481525.0,878619.0,684099.0,970239.0,0.3333333432674408,61.0
2401025.0,4362990.0,3749076.0,5304716.0,479097.0,874445.0,680210.0,964559.0,0.3333333432674408,61.0
2404191.0,4369158.0,3755878.0,5316622.0,480766.0,877357.0,683276.0,968477.0,0.3333333432674408,61.0
2395130.0,4353132.0,3739560.0,5289014.0,477953.0,871481.0,678296.0,960374.0,0.3333333432674408,61.0
2394806.0,4356345.0,3744308.0,5302830.0,478299.0,876158.0,682395.0,967464.0,0.3333333432674408,63.0
2400507.0,4366908.0,3755213.0,5321736.0,480813.0,879709.0,685814.0,973163.0,0.3333333432674408,63.0
2396098.0,4358732.0,3745570.0,5307037.0,479778.0,876722.0,683092.0,970607.0,0.3333333432674408,63.0
2396282.0,4358707.0,3746122.0,5305498.0,479266.0,877389.0,684513.0,969575.0,0.3333333432674408,63.0
2398199.0,4360494.0,3748734.0,5311207.0,480828.0,877536.0,684635.0,972630.0,0.3333333432674408,63.0
2395475.0,4355971.0,3742353.0,5300373.0,480527.0,877811.0,684071.0,969815.0,0.3333333432674408,63.0
2398613.0,4362773.0,3750230.0,5314521.0,481900.0,880305.0,686507.0,975518.0,0.3333333432674408,63.0
2393817.0,4353257.0,3738825.0,5293845.0,481196.0,878339.0,683222.0,970343.0,0.3333333432674408,63.0
2398743.0,4363612.0,3751134.0,5313798.0,482744.0,880739.0,687045.0,975981.0,0.3333333432674408,63.0
2393853.0,4351393.0,3738103.0,5291855.0,480613.0,878108.0,683927.0,968932.0,0.3333333432674408,62.0
2401408.0,4365385.0,3751091.0,5316365.0,483001.0,882453.0,687461.0,975856.0,0.3333333432674408,62.0
2395340.0,4356101.0,3743079.0,5299939.0,481556.0,879211.0,685517.0,972718.0,0.3333333432674408,62.0
2400650.0,4365205.0,3753798.0,5317573.0,483404.0,882855.0,688163.0,977994.0,0.3333333432674408,62.0
2393996.0,4354324.0,3740728.0,5294297.0,481179.0,878682.0,684475.0,971172.0,0.3333333432674408,62.0
2395490.0,4355416.0,3743703.0,5299705.0,481554.0,879605.0,686216.0,972269.0,0.3333333432674408,62.0
2386130.0,4340873.0,3727442.0,5271572.0,478798.0,874147.0,681486.0,964556.0,0.3333333432674408,62.0
2390275.0,4347960.0,3735103.0,5283934.0,479665.0,875931.0,682663.0,967519.0,0.3333333432674408,62.0
2394060.0,4354726.0,3741542.0,5300122.0,480916.0,879327.0,684890.0,972338.0,0.3333333432674408,62.0
2394801.0,4356275.0,3743180.0,5301633.0,479628.0,879168.0,684819.0,971413.0,0.3333333432674408,62.0
2400213.0,4365601.0,3755548.0,5319536.0,482581.0,881286.0,687970.0,976637.0,0.3333333432674408,63.0
2397527.0,4359935.0,3746852.0,5306044.0,482215.0,880013.0,686928.0,973550.0,0.3333333432674408,63.0
2401989.0,4368535.0,3756275.0,5322175.0,483140.0,882465.0,687936.0,976591.0,0.3333333432674408,63.0
2400806.0,4366051.0,3753517.0,5319368.0,482471.0,881997.0,687382.0,975541.0,0.3333333432674408,63.0
2396463.0,4358429.0,3746140.0,5303561.0,481345.0,878992.0,684356.0,969639.0,0.3333333432674408,63.0
2400781.0,4365054.0,3753462.0,5317997.0,481866.0,881220.0,686677.0,973564.0,0.3333333432674408,63.0
2392272.0,4351886.0,3738662.0,5294063.0,479167.0,876002.0,682558.0,967155.0,0.3333333432674408,64.0
2398625.0,4363290.0,3750971.0,5315954.0,480846.0,879523.0,686022.0,973132.0,0.3333333432674408,64.0
2392671.0,4353124.0,3739239.0,5294401.0,478513.0,874848.0,682449.0,965480.0,0.3333333432674408,64.0
2397852.0,4362792.0,3749737.0,5314861.0,479839.0,877851.0,683811.0,970636.0,0.3333333432674408,64.0
2391163.0,4350149.0,3738820.0,5293181.0,478101.0,874093.0,680896.0,964879.0,0.3333333432674408,65.0
2397944.0,4364028.0,3751726.0,5317526.0,479407.0,878927.0,684581.0,972802.0,0.3333333432674408,65.0
2389910.0,4347268.0,3734309.0,5287603.0,476707.0,872277.0,678798.0,963441.0,0.3333333432674408,65.0
2395059.0,4357883.0,3747422.0,5310697.0,479651.0,875703.0,682037.0,970654.0,0.3333333432674408,65.0
2384803.0,4339742.0,3727956.0,5276709.0,476231.0,870085.0,677593.0,960439.0,0.3333333432674408,65.0
2390500.0,4351242.0,3740031.0,5299186.0,477108.0,874138.0,681587.0,966250.0,0.3333333432674408,66.0
2380831.0,4333689.0,3721870.0,5267392.0,474295.0,867398.0,675333.0,956194.0,0.3333333432674408,66.0
2386803.0,4346828.0,3735073.0,5294043.0,476831.0,872778.0,680120.0,964645.0,0.3333333432674408,66.0
2378199.0,4334046.0,3720065.0,5265921.0,473085.0,868067.0,675001.0,955850.0,0.3333333432674408,66.0
2385203.0,4344704.0,3733141.0,5287788.0,475813.0,872049.0,679024.0,963383.0,0.3333333432674408,66.0
2378370.0,4331272.0,3718710.0,5262780.0,473993.0,866802.0,675363.0,955125.0,0.3333333432674408,66.0
2383776.0,4339252.0,3728966.0,5280916.0,474636.0,869503.0,677266.0,960161.0,0.3333333432674408,66.0
2375229.0,4325824.0,3714755.0,5255061.0,472086.0,866583.0,673145.0,952960.0,0.3333333432674408,66.0
2378767.0,4334226.0,3720337.0,5268234.0,473804.0,868624.0,675060.0,956506.0,0.3333333432674408,65.0
2376948.0,4325992.0,3713629.0,5251902.0,472890.0,865932.0,673565.0,951274.0,0.3333333432674408,65.0
2379354.0,4332211.0,3720765.0,5261529.0,474025.0,868134.0,675399.0,955060.0,0.3333333432674408,65.0
2373224.0,4321442.0,3706967.0,5238958.0,471798.0,864425.0,670735.0,947795.0,0.3333333432674408,64.0
2382049.0,4334523.0,3721387.0,5265013.0,474567.0,867594.0,674025.0,955451.0,0.3333333432674408,64.0
2375578.0,4323388.0,3710069.0,5242010.0,472864.0,865022.0,673243.0,950079.0,0.3333333432674408,63.0
2381287.0,4333070.0,3719839.0,5259569.0,474518.0,868561.0,674981.0,954998.0,0.3333333432674408,63.0
2374933.0,4323816.0,3708654.0,5240092.0,472937.0,864429.0,671873.0,949766.0,0.3333333432674408,62.0
2382108.0,4332250.0,3718452.0,5257591.0,475872.0,868608.0,675583.0,956233.0,0.3333333432674408,62.0
2377755.0,4325815.0,3711042.0,5242635.0,473757.0,866438.0,673028.0,951521.0,0.3333333432674408,61.0
2380762.0,4328868.0,3714213.0,5248046.0,474942.0,867356.0,674255.0,952038.0,0.3333333432674408,61.0
2377538.0,4323734.0,3707642.0,5237733.0,473149.0,865579.0,672096.0,950390.0,0.3333333432674408,61.0
2377611.0,4323565.0,3707791.0,5235970.0,474345.0,866555.0,672979.0,951224.0,0.3333333432674408,61.0
2375583.0,4320514.0,3704299.0,5231516.0,473617.0,866309.0,673355.0,951099.0,0.3333333432674408,60.0
2375583.0,4320514.0,3704299.0,5231516.0,473617.0,866309.0,673355.0,951099.0,0.3333333432674408,60.0
2375949.0,4320005.0,3705451.0,5231743.0,474003.0,866505.0,672951.0,950160.0,0.3333333432674408,60.0
2374213.0,4315916.0,3699194.0,5224620.0,473058.0,866268.0,669898.0,949599.0,0.3333333432674408,60.0
2380501.0,4327164.0,3711876.0,5247028.0,476027.0,870126.0,675331.0,956304.0,0.3333333432674408,60.0
2377637.0,4322808.0,3707864.0,5236862.0,474771.0,868400.0,674886.0,952965.0,0.3333333432674408,60.0
2385442.0,4336697.0,3721473.0,5262761.0,477565.0,872623.0,679611.0,961714.0,0.3333333432674408,60.0
2377977.0,4324143.0,3709234.0,5237672.0,475904.0,869149.0,676149.0,955005.0,0.3333333432674408,60.0
2384821.0,4334239.0,3720271.0,5259064.0,477794.0,872163.0,679883.0,960799.0,0.3333333432674408,60.0
2379505.0,4326030.0,3710822.0,5242092.0,476338.0,869956.0,676444.0,956633.0,0.3333333432674408,60.0
2388238.0,4340918.0,3726762.0,5271405.0,478290.0,875104.0,680558.0,965421.0,0.3333333432674408,60.0
2383428.0,4332661.0,3718939.0,5252651.0,477367.0,870788.0,678253.0,960060.0,0.3333333432674408,60.0
2388837.0,4343462.0,3729226.0,5275649.0,478699.0,875589.0,681630.0,967061.0,0.3333333432674408,61.0
2386034.0,4338325.0,3722932.0,5265339.0,478940.0,874044.0,680850.0,965284.0,0.3333333432674408,61.0
2388594.0,4338971.0,3725873.0,5267418.0,479289.0,875027.0,680883.0,964992.0,0.3333333432674408,61.0
2390653.0,4345690.0,3732095.0,5278705.0,480332.0,876685.0,682661.0,970259.0,0.3333333432674408,61.0
2392534.0,4347007.0,3735138.0,5282907.0,480650.0,877792.0,684631.0,969739.0,0.3333333432674408,61.0
2389486.0,4343855.0,3729142.0,5274823.0,479900.0,875868.0,682705.0,967180.0,0.3333333432674408,61.0
2387837.0,4341034.0,3726802.0,5268988.0,479369.0,874935.0,681036.0,965836.0,0.3333333432674408,62.0
2386663.0,4337681.0,3723658.0,5264915.0,479252.0,875341.0,680343.0,964626.0,0.3333333432674408,62.0
2385534.0,4337609.0,3723400.0,5264266.0,477886.0,873935.0,679897.0,963991.0,0.3333333432674408,62.0
2385008.0,4336299.0,3720681.0,5261665.0,477622.0,873731.0,679252.0,964192.0,0.3333333432674408,62.0
2382677.0,4333556.0,3718816.0,5256653.0,476743.0,872261.0,678510.0,961156.0,0.3333333432674408,62.0
2359430.0,4301329.0,3688930.0,5212392.0,468740.0,859322.0,667773.0,946197.0,0.3333333432674408,62.0
2354679.0,4292127.0,3678212.0,5192407.0,467696.0,857589.0,664820.0,940133.0,0.3333333432674408,62.0
2361912.0,4306441.0,3694657.0,5222310.0,469105.0,863749.0,670515.0,949518.0,0.27272728085517883,63.0
2356251.0,4293907.0,3682713.0,5199560.0,468714.0,859972.0,666700.0,943105.0,0.3333333432674408,63.0
2365103.0,4310129.0,3699004.0,5229737.0,470888.0,863771.0,671712.0,950769.0,0.3333333432674408,64.0
2359215.0,4297593.0,3684929.0,5204284.0,469742.0,859033.0,667652.0,944352.0,0.3333333432674408,64.0
2361442.0,4301769.0,3690385.0,5214034.0,469316.0,860923.0,669341.0,947044.0,0.3333333432674408,64.0
2354910.0,4291944.0,3679098.0,5193457.0,468531.0,858843.0,666889.0,941982.0,0.3333333432674408,65.0
2347327.0,4277032.0,3664381.0,5165437.0,465611.0,854016.0,661769.0,933318.0,0.3333333432674408,65.0
2349155.0,4280401.0,3668397.0,5172865.0,465556.0,854672.0,663774.0,936580.0,0.3333333432674408,65.0
2344845.0,4273851.0,3659350.0,5156292.0,465375.0,852540.0,660187.0,931267.0,0.3333333432674408,65.0
2346219.0,4275449.0,3662339.0,5162299.0,466634.0,852936.0,661607.0,933400.0,0.3333333432674408,65.0
2343657.0,4269490.0,3653841.0,5147717.0,464148.0,851626.0,659725.0,928922.0,0.3333333432674408,65.0
2350145.0,4282668.0,3669470.0,5173700.0,467566.0,856691.0,663611.0,936282.0,0.3333333432674408,65.0
2347569.0,4273638.0,3658777.0,5156234.0,467196.0,853344.0,660465.0,931674.0,0.3333333432674408,65.0
2348057.0,4277785.0,3664277.0,5164806.0,465729.0,855838.0,662955.0,933896.0,0.3333333432674408,64.0
2342093.0,4266215.0,3650762.0,5141421.0,464376.0,850981.0,658780.0,927618.0,0.3333333432674408,64.0
2351592.0,4283392.0,3669458.0,5173179.0,467512.0,855703.0,663244.0,936262.0,0.3333333432674408,64.0
2342680.0,4266028.0,3650143.0,5139397.0,464890.0,850877.0,658046.0,926544.0,0.3333333432674408,64.0
2341842.0,4268526.0,3653210.0,5145038.0,463467.0,850966.0,658490.0,927247.0,0.3333333432674408,64.0
2335422.0,4254915.0,3639007.0,5120994.0,461563.0,847517.0,654495.0,919339.0,0.3333333432674408,64.0
2344905.0,4272054.0,3656897.0,5153299.0,464164.0,851767.0,659168.0,928212.0,0.3333333432674408,63.0
2339500.0,4262394.0,3646925.0,5133246.0,463171.0,848676.0,655520.0,922373.0,0.3333333432674408,63.0
2344132.0,4271801.0,3657300.0,5152210.0,462811.0,850615.0,658362.0,928002.0,0.3333333432674408,63.0
2339295.0,4263305.0,3648431.0,5135427.0,462157.0,848689.0,656051.0,922279.0,0.3333333432674408,63.0
2341206.0,4263080.0,3646874.0,5132792.0,462095.0,847860.0,655313.0,921426.0,0.3333333432674408,63.0
2343057.0,4267437.0,3652127.0,5142979.0,463473.0,850038.0,657045.0,924834.0,0.3333333432674408,63.0
2339292.0,4258157.0,3641183.0,5121328.0,462220.0,847545.0,653999.0,918772.0,0.3333333432674408,63.0
2347023.0,4272141.0,3657842.0,5149792.0,464734.0,852241.0,659246.0,927306.0,0.3333333432674408,63.0
2347395.0,4273556.0,3655545.0,5146376.0,464978.0,851878.0,658237.0,926304.0,0.3333333432674408,63.0
2360208.0,4295959.0,3680618.0,5190563.0,469249.0,858278.0,665452.0,938721.0,0.3333333432674408,63.0
2362701.0,4297777.0,3680657.0,5190500.0,470980.0,860795.0,666160.0,939514.0,0.3333333432674408,63.0
2368153.0,4310013.0,3694981.0,5215159.0,472477.0,863542.0,670273.0,945832.0,0.3333333432674408,63.0
2356918.0,4287494.0,3669412.0,5170894.0,469364.0,858111.0,663796.0,934837.0,0.3333333432674408,63.0
2357735.0,4288538.0,3672588.0,5175832.0,468447.0,857823.0,664401.0,936411.0,0.3333333432674408,63.0
2370061.0,4310100.0,3693424.0,5209589.0,471796.0,864610.0,670214.0,945473.0,0.3333333432674408,63.0
2385188.0,4335318.0,3718892.0,5254308.0,478066.0,872957.0,678763.0,959140.0,0.3333333432674408,63.0
2393483.0,4350149.0,3734575.0,5281590.0,482077.0,878218.0,683217.0,968215.0,0.3333333432674408,63.0
2396519.0,4354578.0,3739598.0,5289005.0,482548.0,881608.0,685044.0,971680.0,0.3333333432674408,63.0
2395022.0,4351018.0,3734500.0,5281627.0,483575.0,882136.0,685555.0,970486.0,0.3333333432674408,63.0
2400574.0,4362175.0,3745960.0,5301659.0,485059.0,884754.0,689803.0,978026.0,0.3333333432674408,63.0
2395332.0,4348588.0,3731374.0,5275181.0,483497.0,881593.0,685700.0,968917.0,0.3333333432674408,62.0
2400425.0,4358218.0,3740812.0,5291522.0,486063.0,884384.0,688627.0,974897.0,0.3333333432674408,62.0
2390025.0,4338902.0,3720243.0,5253496.0,482929.0,878752.0,681792.0,965417.0,0.3333333432674408,62.0
2395795.0,4350629.0,3732866.0,5276141.0,483846.0,882654.0,685977.0,971867.0,0.3333333432674408,62.0
2386279.0,4330993.0,3710780.0,5236751.0,481532.0,877054.0,680154.0,960533.0,0.3333333432674408,62.0
2393146.0,4346007.0,3727915.0,5265542.0,483692.0,881466.0,685363.0,969280.0,0.3333333432674408,62.0
2385275.0,4329329.0,3709425.0,5233768.0,480146.0,875839.0,679803.0,958816.0,0.3333333432674408,62.0
2392856.0,4342623.0,3723895.0,5257920.0,483368.0,879707.0,683036.0,966279.0,0.3333333432674408,62.0
2385367.0,4330333.0,3710343.0,5233122.0,480657.0,876865.0,679679.0,960237.0,0.3333333432674408,62.0
2392751.0,4341526.0,3722527.0,5252502.0,483011.0,879590.0,684227.0,965483.0,0.3333333432674408,62.0
2386838.0,4329000.0,3707800.0,5228776.0,480318.0,876508.0,679601.0,957745.0,0.3333333432674408,61.0
2390942.0,4336915.0,3716828.0,5243115.0,481383.0,877820.0,681749.0,962165.0,0.3333333432674408,61.0
2381634.0,4322066.0,3700960.0,5215154.0,480051.0,874523.0,677178.0,955349.0,0.3333333432674408,61.0
2386352.0,4328575.0,3708170.0,5229387.0,480721.0,875627.0,679220.0,958545.0,0.3333333432674408,61.0
2375733.0,4311176.0,3690849.0,5197383.0,477361.0,870194.0,674755.0,951071.0,0.3333333432674408,61.0
2381773.0,4321505.0,3701743.0,5218576.0,479971.0,873217.0,677680.0,955590.0,0.3333333432674408,61.0
2373006.0,4306566.0,3684902.0,5190755.0,477138.0,868689.0,673702.0,948170.0,0.3333333432674408,61.0
2385464.0,4326796.0,3707788.0,5229353.0,481267.0,875034.0,679242.0,958390.0,0.3333333432674408,61.0
2377813.0,4316820.0,3696986.0,5209716.0,479271.0,871940.0,676372.0,953199.0,0.3333333432674408,61.0
2380094.0,4319743.0,3700233.0,5215096.0,478876.0,873239.0,677663.0,954575.0,0.3333333432674408,61.0
2363699.0,4292944.0,3673518.0,5173226.0,472682.0,863568.0,668511.0,942348.0,0.3333333432674408,61.0
2367547.0,4300770.0,3679993.0,5183928.0,474471.0,866419.0,669987.0,944206.0,0.3333333432674408,61.0
2363904.0,4291019.0,3671067.0,5167084.0,472506.0,862480.0,667992.0,939419.0,0.3333333432674408,61.0
2362021.0,4289273.0,3669343.0,5161800.0,472059.0,861598.0,667234.0,937932.0,0.3333333432674408,61.0
2360848.0,4285450.0,3665218.0,5156241.0,472269.0,860620.0,666045.0,936418.0,0.3333333432674408,61.0
2357893.0,4282256.0,3661270.0,5149775.0,470133.0,859061.0,664579.0,934670.0,0.3333333432674408,61.0
2361703.0,4288230.0,3668306.0,5162586.0,472357.0,861015.0,667177.0,939056.0,0.3333333432674408,61.0
2362143.0,4287362.0,3667547.0,5160469.0,472278.0,860585.0,665682.0,937480.0,0.3333333432674408,61.0
2367544.0,4298228.0,3678954.0,5180990.0,473945.0,864678.0,669871.0,944044.0,0.3333333432674408,61.0
2363131.0,4291166.0,3669649.0,5166343.0,473141.0,862732.0,667880.0,940904.0,0.3333333432674408,61.0
2371293.0,4306027.0,3685992.0,5195124.0,475026.0,867519.0,673196.0,949287.0,0.3333333432674408,61.0
2364766.0,4291045.0,3671809.0,5167078.0,473462.0,863266.0,668777.0,941898.0,0.3333333432674408,61.0
2371423.0,4304432.0,3686845.0,5193886.0,475665.0,868231.0,672928.0,948661.0,0.3333333432674408,61.0
2364001.0,4290900.0,3671079.0,5165280.0,473669.0,863602.0,668985.0,941112.0,0.3333333432674408,61.0
2371402.0,4304827.0,3687294.0,5193148.0,475339.0,868024.0,672711.0,948678.0,0.3333333432674408,61.0
2363343.0,4290443.0,3669533.0,5163901.0,472882.0,862559.0,667645.0,941135.0,0.3333333432674408,61.0
2372547.0,4306414.0,3687877.0,5194920.0,476587.0,869217.0,674093.0,948383.0,0.3333333432674408,61.0
2379924.0,4323454.0,3708662.0,5239135.0,480108.0,876886.0,682983.0,968326.0,0.3333333432674408,61.0
2378555.0,4320579.0,3705250.0,5232005.0,478652.0,874638.0,681666.0,965319.0,0.3333333432674408,61.0
2380469.0,4324894.0,3709369.0,5241195.0,479894.0,877444.0,681964.0,968198.0,0.3333333432674408,61.0
2377864.0,4317486.0,3702170.0,5225006.0,479697.0,874625.0,680773.0,962401.0,0.3333333432674408,61.0
2383458.0,4330113.0,3715673.0,5250016.0,480524.0,878590.0,683817.0,969403.0,0.3333333432674408,61.0
2378575.0,4317470.0,3702034.0,5228473.0,478316.0,873756.0,680183.0,963366.0,0.3333333432674408,61.0
2384808.0,4331350.0,3718496.0,5254302.0,482386.0,878626.0,684292.0,970501.0,0.3333333432674408,61.0
2379296.0,4319471.0,3703931.0,5230361.0,479734.0,874367.0,680067.0,963874.0,0.3333333432674408,61.0
2388048.0,4335555.0,3720702.0,5259101.0,482777.0,880732.0,686313.0,972196.0,0.3333333432674408,61.0
2381569.0,4324622.0,3709168.0,5238878.0,480049.0,877156.0,682366.0,965933.0,0.3333333432674408,61.0
2391123.0,4341185.0,3726997.0,5270941.0,483504.0,881718.0,687554.0,975124.0,0.3333333432674408,61.0
2384744.0,4332387.0,3718612.0,5254705.0,481800.0,878675.0,684802.0,970390.0,0.3333333432674408,61.0
2391556.0,4343287.0,3729572.0,5275376.0,483339.0,882769.0,687429.0,976308.0,0.3333333432674408,61.0
2387028.0,4331839.0,3719457.0,5256233.0,481573.0,877638.0,684305.0,971351.0,0.3333333432674408,61.0
2395368.0,4347947.0,3735992.0,5287542.0,484039.0,884114.0,689525.0,980209.0,0.3333333432674408,61.0
2386945.0,4334560.0,3720354.0,5257808.0,482275.0,880184.0,686505.0,972416.0,0.3333333432674408,61.0
2392981.0,4345607.0,3733096.0,5281264.0,483519.0,883751.0,689981.0,978975.0,0.3333333432674408,61.0
2383888.0,4329202.0,3714671.0,5247739.0,481243.0,877987.0,683258.0,969273.0,0.3333333432674408,61.0
2390838.0,4341023.0,3727254.0,5272422.0,483854.0,882265.0,687921.0,975024.0,0.3333333432674408,61.0
2383201.0,4327950.0,3713886.0,5246647.0,481125.0,877776.0,683517.0,970046.0,0.3333333432674408,61.0
2389463.0,4339308.0,3725433.0,5269382.0,483436.0,882623.0,686803.0,975110.0,0.3333333432674408,61.0
2383505.0,4328096.0,3713631.0,5246127.0,480652.0,877569.0,683851.0,968331.0,0.3333333432674408,61.0
2387416.0,4334183.0,3721101.0,5260160.0,482442.0,880371.0,685880.0,972890.0,0.3333333432674408,61.0
2388143.0,4337765.0,3724112.0,5264792.0,483382.0,881296.0,687240.0,974821.0,0.3333333432674408,61.0
2383967.0,4328471.0,3715479.0,5246464.0,481030.0,878234.0,683960.0,968654.0,0.3333333432674408,61.0
2383331.0,4330160.0,3715569.0,5249559.0,479846.0,877498.0,684353.0,970414.0,0.3333333432674408,61.0
2378980.0,4318941.0,3704379.0,5230229.0,479257.0,874623.0,680508.0,963641.0,0.3333333432674408,61.0
2382607.0,4327224.0,3713293.0,5246801.0,480543.0,877322.0,684425.0,967135.0,0.3333333432674408,61.0
2378121.0,4318247.0,3703986.0,5230797.0,478531.0,874194.0,680432.0,963244.0,0.3333333432674408,61.0
2382991.0,4327107.0,3713582.0,5249034.0,480511.0,876460.0,683039.0,967934.0,0.3333333432674408,61.0
2376742.0,4316870.0,3702189.0,5228314.0,478251.0,873062.0,678315.0,961055.0,0.3333333432674408,61.0
2383645.0,4332157.0,3720151.0,5256155.0,480224.0,878304.0,684558.0,969386.0,0.3333333432674408,61.0
2376843.0,4318216.0,3703489.0,5232271.0,478886.0,873912.0,678633.0,962170.0,0.3333333432674408,61.0
2384111.0,4331039.0,3717234.0,5255783.0,480299.0,876038.0,682449.0,969711.0,0.3333333432674408,62.0
2375782.0,4316828.0,3702190.0,5230916.0,477366.0,872819.0,678749.0,961669.0,0.3333333432674408,62.0
2379838.0,4325386.0,3710118.0,5245276.0,479102.0,874919.0,681509.0,963936.0,0.3333333432674408,62.0
2375207.0,4316096.0,3701728.0,5229015.0,477994.0,871409.0,677553.0,959810.0,0.3333333432674408,62.0
